quest_id,quest_name,quest_bucket,quest_completion_status,objective_id,objective_slot,objective_type,objective_name,dependency_type,loot_group_id,entity_id,item_type,static_id,probability,min_count,max_count,condition_type,condition_id,comment,evidence_status,completion_status,evidence_sources,manual_validation,blocker_summary
5028,Butchering for the Butcher,generic_table_driven,not_retail_complete,7184,0,32,"Collect $m(vitem=168) from girrok outside of <text Link=""Location:14828"">Thermock Hold</text>",entity_loot,1200000306,20577,,,,,,8,7184,LaughingWS quest loot: QuestObjective 7184 loot for Hibernating Silversnout,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 20577 -> loot_group 1200000306 (LaughingWS quest loot: QuestObjective 7184 loot for Hibernating Silversnout) is gated by VirtualCollect QuestObjective 7184 conditionType 8 condition 7184 for virtual item 168. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
5028,Butchering for the Butcher,generic_table_driven,not_retail_complete,7184,0,32,"Collect $m(vitem=168) from girrok outside of <text Link=""Location:14828"">Thermock Hold</text>",entity_loot,1200000306,61867,,,,,,8,7184,LaughingWS quest loot: QuestObjective 7184 loot for Silversnout Mauler,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 61867 -> loot_group 1200000306 (LaughingWS quest loot: QuestObjective 7184 loot for Silversnout Mauler) is gated by VirtualCollect QuestObjective 7184 conditionType 8 condition 7184 for virtual item 168. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
5028,Butchering for the Butcher,generic_table_driven,not_retail_complete,7184,0,32,"Collect $m(vitem=168) from girrok outside of <text Link=""Location:14828"">Thermock Hold</text>",entity_loot,1200000306,61868,,,,,,8,7184,LaughingWS quest loot: QuestObjective 7184 loot for Silversnout Crusher,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 61868 -> loot_group 1200000306 (LaughingWS quest loot: QuestObjective 7184 loot for Silversnout Crusher) is gated by VirtualCollect QuestObjective 7184 conditionType 8 condition 7184 for virtual item 168. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9061,The Primal Balance,generic_table_driven,not_retail_complete,16323,0,32,"Collect the $(vitem=930) from the $(creature=52516) in the <text Link=""Location:41598"">Lay of Fire</text>",loot_group,1200000307,,,,100,1,1,8,16323,LaughingWS quest loot: Item for QuestObjective 16323,runtime_virtual_collect_loot_group_delivery_path_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed LaughingWS loot_group 1200000307 (LaughingWS quest loot: Item for QuestObjective 16323) is bound to VirtualCollect QuestObjective 16323 for virtual item 930 conditionType 8 condition 16323 probability 100 count 1-1. Generic runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect and is covered by LootInstanceDeliveryTests.cs; retail completion still needs proof that this source/drop trigger is produced by the source entity, plus drop cadence, inventory cleanup, and client-visible loot UI smoke."
9061,The Primal Balance,generic_table_driven,not_retail_complete,16323,0,32,"Collect the $(vitem=930) from the $(creature=52516) in the <text Link=""Location:41598"">Lay of Fire</text>",loot_item,1200000307,,6,930,100,1,1,8,16323,LaughingWS quest loot: VirtualItem Fire Core (930) for Quest Objective 16323,runtime_virtual_item_loot_delivery_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed quest-loot item for loot_group 1200000307 item type 6 staticId 930 (LaughingWS quest loot: VirtualItem Fire Core (930) for Quest Objective 16323) probability 100 count 1-1 matches VirtualCollect QuestObjective 16323 data 930. Runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect in LootInstanceItem.cs and is test-pinned by LootInstanceDeliveryTests.cs. Retail completion still needs objective-specific source/drop trigger proof, drop chance/count behavior, inventory cleanup/persistence, and client-visible loot validation."
9061,The Primal Balance,generic_table_driven,not_retail_complete,16323,0,32,"Collect the $(vitem=930) from the $(creature=52516) in the <text Link=""Location:41598"">Lay of Fire</text>",entity_loot,1200000307,52516,,,,,,8,16323,LaughingWS quest loot: QuestObjective 16323 loot for Twisted Fire Elemental,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 52516 -> loot_group 1200000307 (LaughingWS quest loot: QuestObjective 16323 loot for Twisted Fire Elemental) is gated by VirtualCollect QuestObjective 16323 conditionType 8 condition 16323 for virtual item 930. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
6918,Unnatural Selection,generic_table_driven,not_retail_complete,13074,1,32,"Search the trees that surround <text Link=""Location:25289"">Bio-Mech Facility 498's</text> for Spotted Splorg",loot_group,1200000308,,,,100,1,1,8,13074,LaughingWS quest loot: Item for QuestObjective 13074,runtime_virtual_collect_loot_group_delivery_path_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed LaughingWS loot_group 1200000308 (LaughingWS quest loot: Item for QuestObjective 13074) is bound to VirtualCollect QuestObjective 13074 for virtual item 270 conditionType 8 condition 13074 probability 100 count 1-1. Generic runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect and is covered by LootInstanceDeliveryTests.cs; retail completion still needs proof that this source/drop trigger is produced by the source entity, plus drop cadence, inventory cleanup, and client-visible loot UI smoke."
6918,Unnatural Selection,generic_table_driven,not_retail_complete,13074,1,32,"Search the trees that surround <text Link=""Location:25289"">Bio-Mech Facility 498's</text> for Spotted Splorg",loot_item,1200000308,,6,270,100,1,1,8,13074,LaughingWS quest loot: VirtualItem Spotted Splorg (270) for Quest Objective 13074,runtime_virtual_item_loot_delivery_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed quest-loot item for loot_group 1200000308 item type 6 staticId 270 (LaughingWS quest loot: VirtualItem Spotted Splorg (270) for Quest Objective 13074) probability 100 count 1-1 matches VirtualCollect QuestObjective 13074 data 270. Runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect in LootInstanceItem.cs and is test-pinned by LootInstanceDeliveryTests.cs. Retail completion still needs objective-specific source/drop trigger proof, drop chance/count behavior, inventory cleanup/persistence, and client-visible loot validation."
6918,Unnatural Selection,generic_table_driven,not_retail_complete,13074,1,32,"Search the trees that surround <text Link=""Location:25289"">Bio-Mech Facility 498's</text> for Spotted Splorg",entity_loot,1200000308,34235,,,,,,8,13074,LaughingWS quest loot: QuestObjective 13074 loot for Spotted Splorg{p:Spotted Splorg},runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 34235 -> loot_group 1200000308 (LaughingWS quest loot: QuestObjective 13074 loot for Spotted Splorg{p:Spotted Splorg}) is gated by VirtualCollect QuestObjective 13074 conditionType 8 condition 13074 for virtual item 270. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
7981,,generic_table_driven,not_retail_complete,14438,0,32,,loot_group,1200000309,,,,100,1,1,8,14438,LaughingWS quest loot: Item for QuestObjective 14438,runtime_virtual_collect_loot_group_delivery_path_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed LaughingWS loot_group 1200000309 (LaughingWS quest loot: Item for QuestObjective 14438) is bound to VirtualCollect QuestObjective 14438 for virtual item 537 conditionType 8 condition 14438 probability 100 count 1-1. Generic runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect and is covered by LootInstanceDeliveryTests.cs; retail completion still needs proof that this source/drop trigger is produced by the source entity, plus drop cadence, inventory cleanup, and client-visible loot UI smoke."
7981,,generic_table_driven,not_retail_complete,14438,0,32,,loot_item,1200000309,,6,537,100,1,1,8,14438,LaughingWS quest loot: VirtualItem Plague Sample (537) for Quest Objective 14438,runtime_virtual_item_loot_delivery_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed quest-loot item for loot_group 1200000309 item type 6 staticId 537 (LaughingWS quest loot: VirtualItem Plague Sample (537) for Quest Objective 14438) probability 100 count 1-1 matches VirtualCollect QuestObjective 14438 data 537. Runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect in LootInstanceItem.cs and is test-pinned by LootInstanceDeliveryTests.cs. Retail completion still needs objective-specific source/drop trigger proof, drop chance/count behavior, inventory cleanup/persistence, and client-visible loot validation."
7981,,generic_table_driven,not_retail_complete,14438,0,32,,entity_loot,1200000309,24115,,,,,,8,14438,LaughingWS quest loot: QuestObjective 14438 loot for Plagued Strawgrazer Bull,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 24115 -> loot_group 1200000309 (LaughingWS quest loot: QuestObjective 14438 loot for Plagued Strawgrazer Bull) is gated by VirtualCollect QuestObjective 14438 conditionType 8 condition 14438 for virtual item 537. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
7981,,generic_table_driven,not_retail_complete,14438,0,32,,entity_loot,1200000309,39057,,,,,,8,14438,LaughingWS quest loot: QuestObjective 14438 loot for Plagued Strawgrazer Bull,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 39057 -> loot_group 1200000309 (LaughingWS quest loot: QuestObjective 14438 loot for Plagued Strawgrazer Bull) is gated by VirtualCollect QuestObjective 14438 conditionType 8 condition 14438 for virtual item 537. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9027,[DEPRECATED] Jonesing for Treasure,generic_table_driven,not_retail_complete,16228,0,32,"Replace the $(creature=52104) with the $(creature=51722) in <text Link=""Location:41268"">the Ethereal Hollow</text>",loot_group,1200000310,,,,100,1,1,8,16228,LaughingWS quest loot: Item for QuestObjective 16228,runtime_virtual_collect_loot_group_delivery_path_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed LaughingWS loot_group 1200000310 (LaughingWS quest loot: Item for QuestObjective 16228) is bound to VirtualCollect QuestObjective 16228 for virtual item 910 conditionType 8 condition 16228 probability 100 count 1-1. Generic runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect and is covered by LootInstanceDeliveryTests.cs; retail completion still needs proof that this source/drop trigger is produced by the source entity, plus drop cadence, inventory cleanup, and client-visible loot UI smoke."
9027,[DEPRECATED] Jonesing for Treasure,generic_table_driven,not_retail_complete,16228,0,32,"Replace the $(creature=52104) with the $(creature=51722) in <text Link=""Location:41268"">the Ethereal Hollow</text>",loot_item,1200000310,,6,910,100,1,1,8,16228,LaughingWS quest loot: VirtualItem Golden Idol (910) for Quest Objective 16228,runtime_virtual_item_loot_delivery_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed quest-loot item for loot_group 1200000310 item type 6 staticId 910 (LaughingWS quest loot: VirtualItem Golden Idol (910) for Quest Objective 16228) probability 100 count 1-1 matches VirtualCollect QuestObjective 16228 data 910. Runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect in LootInstanceItem.cs and is test-pinned by LootInstanceDeliveryTests.cs. Retail completion still needs objective-specific source/drop trigger proof, drop chance/count behavior, inventory cleanup/persistence, and client-visible loot validation."
9027,[DEPRECATED] Jonesing for Treasure,generic_table_driven,not_retail_complete,16228,0,32,"Replace the $(creature=52104) with the $(creature=51722) in <text Link=""Location:41268"">the Ethereal Hollow</text>",entity_loot,1200000310,52104,,,,,,8,16228,LaughingWS quest loot: QuestObjective 16228 loot for Golden Idol,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 52104 -> loot_group 1200000310 (LaughingWS quest loot: QuestObjective 16228 loot for Golden Idol) is gated by VirtualCollect QuestObjective 16228 conditionType 8 condition 16228 for virtual item 910. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,16275,5,32,"Collect $m(vitem=918) in the <text Link=""Location:40798"">Chamber of Primal Water</text>",loot_group,1200000311,,,,100,1,1,8,16275,LaughingWS quest loot: Item for QuestObjective 16275,runtime_virtual_collect_loot_group_delivery_path_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed LaughingWS loot_group 1200000311 (LaughingWS quest loot: Item for QuestObjective 16275) is bound to VirtualCollect QuestObjective 16275 for virtual item 918 conditionType 8 condition 16275 probability 100 count 1-1. Generic runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect and is covered by LootInstanceDeliveryTests.cs; retail completion still needs proof that this source/drop trigger is produced by the source entity, plus drop cadence, inventory cleanup, and client-visible loot UI smoke."
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,16275,5,32,"Collect $m(vitem=918) in the <text Link=""Location:40798"">Chamber of Primal Water</text>",loot_item,1200000311,,6,918,100,1,1,8,16275,LaughingWS quest loot: VirtualItem Essence of Primal Water{p:Essence of Primal Water} (918) for Quest Objective 16275,runtime_virtual_item_loot_delivery_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed quest-loot item for loot_group 1200000311 item type 6 staticId 918 (LaughingWS quest loot: VirtualItem Essence of Primal Water{p:Essence of Primal Water} (918) for Quest Objective 16275) probability 100 count 1-1 matches VirtualCollect QuestObjective 16275 data 918. Runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect in LootInstanceItem.cs and is test-pinned by LootInstanceDeliveryTests.cs. Retail completion still needs objective-specific source/drop trigger proof, drop chance/count behavior, inventory cleanup/persistence, and client-visible loot validation."
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,16275,5,32,"Collect $m(vitem=918) in the <text Link=""Location:40798"">Chamber of Primal Water</text>",entity_loot,1200000311,51957,,,,,,8,16275,LaughingWS quest loot: QuestObjective 16275 loot for Frost,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 51957 -> loot_group 1200000311 (LaughingWS quest loot: QuestObjective 16275 loot for Frost) is gated by VirtualCollect QuestObjective 16275 conditionType 8 condition 16275 for virtual item 918. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,16275,5,32,"Collect $m(vitem=918) in the <text Link=""Location:40798"">Chamber of Primal Water</text>",entity_loot,1200000311,51968,,,,,,8,16275,LaughingWS quest loot: QuestObjective 16275 loot for Frostburn Gronyx{p:Frostburn Gronyx},runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 51968 -> loot_group 1200000311 (LaughingWS quest loot: QuestObjective 16275 loot for Frostburn Gronyx{p:Frostburn Gronyx}) is gated by VirtualCollect QuestObjective 16275 conditionType 8 condition 16275 for virtual item 918. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,16275,5,32,"Collect $m(vitem=918) in the <text Link=""Location:40798"">Chamber of Primal Water</text>",entity_loot,1200000311,51975,,,,,,8,16275,LaughingWS quest loot: QuestObjective 16275 loot for Primal Torrent,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 51975 -> loot_group 1200000311 (LaughingWS quest loot: QuestObjective 16275 loot for Primal Torrent) is gated by VirtualCollect QuestObjective 16275 conditionType 8 condition 16275 for virtual item 918. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9016,Braving the Elements [GROUP 5+],generic_table_driven,not_retail_complete,16275,5,32,"Collect $m(vitem=918) in the <text Link=""Location:40798"">Chamber of Primal Water</text>",entity_loot,1200000311,53479,,,,,,8,16275,LaughingWS quest loot: QuestObjective 16275 loot for Essence of Primal Water,runtime_virtual_collect_entity_loot_binding_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed entity_loot binding entity 53479 -> loot_group 1200000311 (LaughingWS quest loot: QuestObjective 16275 loot for Essence of Primal Water) is gated by VirtualCollect QuestObjective 16275 conditionType 8 condition 16275 for virtual item 918. The matching VirtualItem delivery path is runtime-tested, but retail completion still needs source entity spawn, drop generation trigger, encounter/objective timing, duplicate/negative cases, and client loot smoke together."
9675,Fuel for the Flight,generic_table_driven,not_retail_complete,18558,0,32,"Collect $(vitem=1156) by falling through Primal Energy Balls after using $m(creature=66267) in <text Link=""Location:37401"">Spectrosphere</text>",loot_group,1200000312,,,,100,1,1,8,18558,LaughingWS quest loot: Item for QuestObjective 18558,runtime_virtual_collect_loot_group_delivery_path_tested_pending_source_drop_client_smoke,not_retail_complete,Tools/DataMapping/sql/laughingws_quest_loot_seed.sql;Tools/DataMapping/extract_laughingws_quest_loot.py;wildstar_client_mysql/Quest2.tbl.sql;wildstar_client_mysql/QuestObjective.tbl.sql;Source/NexusForever.Game/Loot/GlobalLootManager.cs;Source/NexusForever.Game/Loot/LootInstanceItem.cs;Source/NexusForever.Game.Tests/Loot/LootInstanceDeliveryTests.cs,pending,"Reviewed LaughingWS loot_group 1200000312 (LaughingWS quest loot: Item for QuestObjective 18558) is bound to VirtualCollect QuestObjective 18558 for virtual item 1156 conditionType 8 condition 18558 probability 100 count 1-1. Generic runtime virtual-item loot delivery updates QuestObjectiveType.VirtualCollect and is covered by LootInstanceDeliveryTests.cs; retail completion still needs proof that this source/drop trigger is produced by the source entity, plus drop cadence, inventory cleanup, and client-visible loot UI smoke."
