# NexusForever function label map.
# Format: program,address,name,comment
# Comment lines are ignored by ApplyNexusForeverLabels.java.
# Add rows only when the function name is at least Mapped on the Evidence Ladder.
# Re-export after edits and confirm the label appears in functions.csv and selected_decompiled.c.
# program,address,name,comment
WildStar64.exe,1403db7f0,UnitState_UpdateCachedStateFields,Resolves the target unit for a raw unit-state record, forwards the state into FUN_14045bdc0, and refreshes the unit's cached raw state at +0x108 plus derived classification at +0x10c when the value changes.
WildStar64.exe,1403db870,UnitState_ApplyResolvedState,Resolves the target unit for a raw unit-state update, applies the raw state value, and special-cases state 0 cleanup for the local subject/UI path.
WildStar64.exe,1403db920,UnitState_MaybeDispatchUnitEvaded,Emits the UnitEvaded client event when a resolved unit-state update carries raw state value 4.
WildStar64.exe,1403dc9f0,WorldSocket_SelectByWorldAndSocket,WorldSocket lookup/selection path near world socket strings.
WildStar64.exe,1403dd1c0,Interaction_HandlePostActionTargetFeedback,Handles the post-interaction target feedback path by resolving localized or random-text payload data for the current target, dispatching the resulting target-facing feedback, and arming the timed local target-state updates requested by successful interaction callbacks.
WildStar64.exe,1403e8000,SceneLifecycle_EnsureInitialisationStages,Staged lifecycle gate that validates prerequisite subsystems, seeds initial scene state, and emits ClientEnteredWorld opcode 0x00F2 before the broader update loop can complete.
WildStar64.exe,1403e85d0,SceneLifecycle_UpdateAndReplayQueuedStates,Large virtual scene lifecycle update path that snapshots timing and transform state, flushes queued replay records via FUN_1405cc090, iterates active lifecycle lists, and advances broader scene maintenance each tick.
WildStar64.exe,1403ebe80,Interaction_CheckEffectiveRange,Resolves the effective interaction family and lower or upper distance bounds for the supplied target, writes those bounds back when requested, and delegates the final adjusted 3D range check.
WildStar64.exe,1403f4170,MapTrackedUnitUpdate_ApplyAndDispatch,Applies ServerMapTrackedUnitUpdate by caching tracked-unit position plus TrackingSlot id before dispatching MapTrackedUnitUpdate; producer timing remains blocked.
WildStar64.exe,1403f4200,MapTrackedUnitDisable_ApplyAndDispatch,Applies ServerMapTrackedUnitDisable by removing cached tracked-unit state before dispatching MapTrackedUnitDisable; producer timing remains blocked.
WildStar64.exe,1403f4900,Network_SendOpcodePayloadHelper,Generic opcode+payload send helper that dispatches through DAT_140c65808 virtual send callbacks.
WildStar64.exe,14042e120,UnitEvent_HandleEnteredCombat,Dispatches UnitEnteredCombat and conditional EnteredCombat events for the local player or current target.
WildStar64.exe,14042e1b0,UnitEvent_DispatchTargetUnitChanged,Dispatches TargetUnitChanged with the local player's current target id.
WildStar64.exe,14042e1f0,TargetThreatList_DispatchUpdatedEvent,Clamps the cached five-entry target threat list and dispatches TargetThreatListUpdated through the shared client event sink.
WildStar64.exe,14042e350,Codex_DispatchToggleCodexEvent,Dispatches the ToggleCodex named event through the shared client event sink.
WildStar64.exe,14042e380,QuestLog_DispatchToggleQuestLogEvent,Dispatches the ToggleQuestLog named event through the shared client event sink.
WildStar64.exe,14042e3b0,QuestLog_DispatchShowQuestLogEvent,Dispatches the ShowQuestLog named event with an optional derived argument from the current quest-log state block.
WildStar64.exe,14042e410,QuestLog_DispatchHideQuestLogEvent,Dispatches the HideQuestLog named event through the shared client event sink.
WildStar64.exe,1404165e0,Lua_GameItemData_GetVirtualItems,Game.ItemData.GetVirtualItems Lua method that returns quest/path/challenge/public-event virtual item entries with owner metadata.
WildStar64.exe,140426240,QuestRuntime_DispatchObjectiveUpdatedEvent,Dispatches the named QuestObjectiveUpdated client event from a quest-objective runtime node and completion-state flag.
WildStar64.exe,140430f80,ClientEvent_MapTrackedUnitUpdate_Dispatch,Builds the MapTrackedUnitUpdate client event payload from tracked-unit id and position table; producer timing remains blocked.
WildStar64.exe,140431a00,GalacticArchive_HandleLinkClick,Handles Link payloads with Archive:, Location:, or Schematic: prefixes, resolving the target and dispatching GalacticArchiveLinkClick or the linked location/work-order helper path.
WildStar64.exe,14043bf30,Communicator_HandleQuestOrSpamMessage,Processes communicator message payloads, routing spam to Communicator_ShowSpamMsg and gated quest traffic to Communicator_ShowQuestMsg plus the follow-up local timer state.
WildStar64.exe,140453d90,BuffRecord_Construct,Initializes a client buff-record object with a unique local record id, zeroed count or duration fields, and an empty wrapper-id list.
WildStar64.exe,1404693c0,EntityBuffRecord_FindByTypeAndSourceEntity,Finds an existing client buff record on an entity by buff-type id and source entity, using the record's first wrapper id to confirm source ownership.
WildStar64.exe,1404694a0,EntityBuffRecord_PruneEmptyWrapperNodes,When the matched client buff record is already empty, walks its linked wrapper ids and releases the matching wrapper-local buff records for the supplied entity.
WildStar64.exe,140499a20,GalacticArchive_ApplyUnlockMaskAndDispatchEvents,Updates the local Galactic Archive unlock mask, dispatching GalacticArchiveRefresh plus GalacticArchiveArticleAdded and GalacticArchiveEntryAdded for newly unlocked bits.
WildStar64.exe,1404aacb0,ActionSet_ValidateRequestedChanges,Validates a 12-entry action-set request and returns a LimitedActionSetResult.
WildStar64.exe,1404acfa0,FlightPath_SendPurchaseRequest,Builds and sends opcode 0x00FF flight-path purchase payload from validated route data.
WildStar64.exe,1404accf0,FlightPath_ApplyAllowedNodeSnapshot,Native taxi helper: clears the taxi-manager unlocked-node tree at +0x108/+0x110 then walks a counted uint32 TaxiNode id array and inserts allowed nodes; opcode ownership not proven.
WildStar64.exe,1404aceb0,FlightPath_ApplyAllowedNodeAdd,Native taxi helper: validates one TaxiNode id and inserts it into the taxi-manager unlocked-node tree at +0x108/+0x110; opcode ownership not proven.
WildStar64.exe,1404ad9b0,FlightPath_IsNodeUnlockedOrAvailable,Checks the loaded flight-path node tree at manager+0x110 for a TaxiNode id; absent nodes fall through static node flags or the taxi prerequisite helper with mode 1.
WildStar64.exe,1404ada70,RapidTransport_IsNodeUsableForPlayer,Checks rapid-transport node type/faction/static flags and then falls through to the taxi prerequisite helper with mode 2.
WildStar64.exe,140241160,ClientDB_RegisterTaxiNode,Lazy-loads DB\TaxiNode.tbl into DAT_140c64968 with table name L"TaxiNode".
WildStar64.exe,1402415a0,ClientDB_RegisterTaxiRoute,Lazy-loads DB\TaxiRoute.tbl into DAT_140c63ac0 with table name L"TaxiRoute".
WildStar64.exe,1402413c0,TaxiNode_GetEntryById,Returns the TaxiNode table row for a node id via DAT_140c64968 or the injected ClientDB callback.
WildStar64.exe,140241370,TaxiNode_GetRowCount,Returns the TaxiNode table row count after ensuring ClientDB_RegisterTaxiNode succeeded.
WildStar64.exe,140241420,TaxiNode_GetRowByIndex,Returns the TaxiNode table row pointer for a zero-based table index.
WildStar64.exe,1404af6b0,TaxiNode_MeetsPrerequisite,Checks TaxiNode row fields +0x8/+0x20 so player level meets AutoUnlockLevel for flight-path (mode 1) or rapid-transport (mode 2).
WildStar64.exe,1404adc50,RapidTransport_BuildPrimaryCost,Builds monCostRapidTransport Game.Money using GameFormula 0x51b and either service-token or distance pricing branches.
WildStar64.exe,1404af440,RapidTransport_BuildServiceTokenCost,Computes the service-token rapid-transport price from TaxiNode tier + GameFormula 0x51e.
WildStar64.exe,1404af1e0,RapidTransport_BuildDistanceCost,Computes the credit rapid-transport price from TaxiNode tier, distance, and GameFormula 0x51e/0x3b8.
WildStar64.exe,1404af650,FlightPath_FindRouteListByDestinationNode,Looks up the route list head in taxi-manager tree at +0xf0 keyed by destination TaxiNode id.
WildStar64.exe,1404806a0,TaxiRoute_GetEntryById,Returns the TaxiRoute row pointer from the taxi-manager route index tree at +0x10.
WildStar64.exe,1404af5f0,RapidTransport_GetContextForNode,Returns the per-node rapid-transport context object from taxi-manager tree at +0x30.
WildStar64.exe,1404ad250,FlightPath_SendPurchaseFromUnlockContext,Sends opcode 0x00FF from an unlock-context object when the destination node and route list validate.
WildStar64.exe,1404ad310,FlightPath_ValidateMultiHopRoute,Validates a multi-hop TaxiRoute chain stays in one world and accumulates route ids for purchase.
WildStar64.exe,1404ad660,FlightPath_BuildPurchaseRouteChain,DFS-builds a purchasable TaxiRoute chain using FlightPath_IsNodeUnlockedOrAvailable and FlightPath_NodePassesFactionGate.
WildStar64.exe,1404adb70,FlightPath_NodePassesFactionGate,Checks TaxiNode faction/type on the manager node tree at +0x10 against the local player faction.
WildStar64.exe,1404ae270,TaxiManager_BuildIndexesFromTables,Walks all TaxiNode and TaxiRoute rows and builds the manager lookup trees used by map UI and purchases.
WildStar64.exe,1404ac000,TaxiManager_InitializeIndexes,Initializes taxi-manager per-world node indexes after TaxiManager_BuildIndexesFromTables.
WildStar64.exe,1404abf70,TaxiManager_Destroy,Frees taxi-manager lookup trees including the unlocked-node tree at +0x110.
WildStar64.exe,1404aea90,TaxiManager_ClearRouteTrees,Destructor helper that clears route and node lookup trees on the taxi manager object.
WildStar64.exe,1404ae170,FlightPath_ComputeHopCost,Computes per-hop flight-path credit cost from route tier and GameFormula 0x3b8.
WildStar64.exe,1404ae1f0,FlightPath_RouteChangesWorld,Returns whether a TaxiRoute source and destination resolve to different world ids.
WildStar64.exe,1404ade10,RapidTransport_HasBothCostBranches,Returns whether both rapid-transport pricing branches from GameFormula 0x51b produce non-zero costs.
WildStar64.exe,1404adf20,RapidTransport_PlayerCanAffordCost,Checks whether the player can afford a built rapid-transport Game.Money cost object.
WildStar64.exe,1404d9450,CSIKey_HandlePress,Handles the context-sensitive interaction key by gating on local busy state, dispatching the named CSIKeyPressed event when the active object consumes the press, routing stored CSI action kinds through a local switch table, and falling back to Interaction_AttemptTargetAction for the stored target path.
WildStar64.exe,1404dafb0,ClientPlayerMovementSpeedUpdate_SendAndDispatch,Builds and sends opcode 0x063B ClientPlayerMovementSpeedUpdate with the supplied uint32 value, then dispatches the matching PlayerMovementSpeedUpdate named event through the scene event sink.
WildStar64.exe,1404e7f60,Lua_RegisterAccountEntitlementEnums,Registers account currency/operation and entitlement Lua enums.
WildStar64.exe,14050e830,Lua_BuildResurrectionInfoTable,Builds the resurrection Lua info table including wake-here flags and service-token cost.
WildStar64.exe,140511c80,Lua_GameLib_GetMapTrackedUnitData,GameLib.GetMapTrackedUnitData looks up a TrackingSlot id and returns label and iconPath UI data.
WildStar64.exe,140519a00,Marketplace_SendClientAuctionSellOrderSubmit,Sends opcode 0x06DC ClientAuctionSellOrderSubmit with item guid, minimum bid, and buyout price from the auction posting UI state.
WildStar64.exe,14051ba60,Crafting_SendClientCraftingAbandon,Sends world opcode 0x084D ClientCraftingAbandon from the crafting UI path after checking active crafting state.
WildStar64.exe,14051dc00,RuneCrafting_SendClientRuneSlotReroll,Sends world opcode 0x085C ClientCraftingRuneSlotReroll with item guid, rune slot index, and RuneType.
WildStar64.exe,14051e580,RuneCrafting_SendClientRuneSlotClear,Sends world opcode 0x085A ClientCraftingRuneSlotClear with item guid, rune slot index, recover flag, and currency-source flag.
WildStar64.exe,14051ed80,RuneCrafting_SendClientRuneSlotAdd,Sends world opcode 0x0859 ClientCraftingRuneSlotAdd with item guid, non-fusion flag, and RuneType.
WildStar64.exe,140520c10,ServiceToken_HandleCastResult,Handles ServiceTokenCastResult by gating on Spell4.PropertyFlags 0x20000000 and dispatching opcode 0x00C2 or result 0x014B.
WildStar64.exe,140556780,Dialog_HandleResponseSelection,Dialog mode 3 response-selection handler; the DialogResponseType_QuestComplete branch forwards quest completion through Dialog_SendClientQuestComplete.
WildStar64.exe,140557000,Dialog_SendClientQuestComplete,Builds and sends world opcode 0x035D ClientQuestComplete from the active dialog quest context, copying the communicator bit from the dialog state flag.
WildStar64.exe,140557470,Dialog_BuildCreatureQuestResponses,Builds quest dialog response text for a selected creature by walking Creature2 given/receive quest ids and local quest runtime state.
WildStar64.exe,140557e50,Dialog_BuildCommunicatorQuestResponses,Builds communicator quest dialog response text by walking communicator-delivered quest ids and local quest runtime state.
WildStar64.exe,1405581c0,Dialog_SetResponseTextAndQuestData,Stores dialog response text and quest/reward data, falling back through localized text when the preferred response text is empty.
WildStar64.exe,140559250,DeferredActionQueue_ArmTargetApproach,Clears the shared deferred-action queue, stores mode 1 with the supplied target id and a fixed 1.5 range, and immediately hands off to DeferredActionQueue_UpdateAndDispatch for the queued target-approach behavior.
WildStar64.exe,1405592f0,DeferredActionQueue_ArmInteractionAction,Validates the deferred interaction-action profile gates, clears the local queue block, stores the target id, range, and interaction subkind, and then hands control to 140559920 for in-range retry or dispatch.
WildStar64.exe,140559920,DeferredActionQueue_UpdateAndDispatch,Advances the shared deferred target-action queue each tick by tracking distance and short delays, clearing invalid queued state, and dispatching the queued interaction, spell-cast, activate-unit, or 0x009D action once range or state conditions allow.
WildStar64.exe,14055b0e0,TargetSelection_ApplySelectionAndDispatch,Applies a new selected-unit id by clearing the cached target threat list, sending ClientEntitySelect 0x0185, dispatching TargetUnitChanged, and refreshing dependent selection and interaction state.
WildStar64.exe,14055c0f0,TargetThreatList_RebuildAndDispatch,Rebuilds the cached target threat list from a five-id and five-threat buffer, prioritizes the source unit's current target when present, and dispatches TargetThreatListUpdated.
WildStar64.exe,14055bdc0,SpellTarget_ResolveTargetEntity,Resolves an entity target from spell metadata, explicit target hints, and fallback proximity checks, then returns the resolved world-entity object. TargetType switch: cases 0/2/6/7 → caster entity (param_2+8); cases 1/3/5/8 → current target (param_2+0x108 if param_5==0); shape-type 3 and default (type 4) → no entity (param_5=0). Auto-target fallback bitmask 0x12a (bits 1,3,5,8) seeks nearby entity within ~5 yards (config level 0x145 float) and calls TargetSelection_ApplySelectionAndDispatch. Entity position fields: +0x11e0=x, +0x11e4=y, +0x11e8=z. Special path: param_1+0x7ba0 bit 0 + wrapper+0x10c bits 26/28 → overridden entity from param_1+0x6490. Server implementation updated: types 0/2/6 → Owner.Guid; types 1/3/5/7/8 → Owner.TargetGuid (type 7 uses TargetGuid server-side despite client returning caster entity for telegraph anchoring).
WildStar64.exe,140593db0,Tradeskill_SendClientTradeskillLearn,Sends world opcode 0x0857 ClientTradeskillLearn with the selected learn Tradeskill id and optional drop Tradeskill id after rejecting already-active professions.
WildStar64.exe,14059a900,Tradeskill_SendClientTradeskillPickTalent,Sends world opcode 0x084E ClientTradeskillPickTalent with Tradeskill id, zero-based talent tier index, and TradeskillBonus id after validating the local tier/bonus selection.
WildStar64.exe,14059acb0,Tradeskill_SendClientTradeskillResetTalents,Sends world opcode 0x0858 ClientTradeskillResetTalents with the active Tradeskill id when that profession has at least one selected talent.
WildStar64.exe,14059b7c0,Crafting_SendClientCraftingAdditive,Sends world opcode 0x084A ClientCraftingAdditive with crafting station unit id plus additive and catalyst Item2 ids.
WildStar64.exe,1405926a0,Crafting_GetStationServiceKeyForSchematic,Maps a TradeskillSchematic2 row to station service key 0x4F for runecrafting (TradeSkillId 22), 0x57 for tier-zero Flags bit 0x04 schematics, and 0x2C otherwise.
WildStar64.exe,1405e6140,Crafting_GetProfessionModifierValue,Returns the effective tradeskill modifier float for a CraftingModifierType index using base GameTable data plus active additive modifiers (multiplier when modifier mode is 3).
WildStar64.exe,14059d250,RuneCrafting_SendClientRuneInstall,Sends world opcode 0x085B ClientCraftingRuneInstall with target item guid, rune item count, and rune Item2 id array; FUN_14056afb0 failure emits GenericError 0x70 before send.
WildStar64.exe,1405a5b90,Entity_LookupSpellWrapperInBST,Performs BST lower_bound lookup for a spell wrapper by spell4 ID on a given entity. param_1=entity_ptr, param_2=spell4_id. Reads BST root at entity+0x7d18. BST node layout: +0x10=left child, +0x18=right child, +0x20=key (spell4_id uint), +0x28=value (spell_wrapper ptr). Returns spell_wrapper ptr on exact match, 0 if not found. Called by SpellService_ResolveSpellWrapper when target is local player or current target.
WildStar64.exe,1405a8a40,QuestRuntime_FindObjectiveNodeById,Hashes a quest-objective id into the DAT_140c65b80 store and returns the current runtime node when present.
WildStar64.exe,1405bbc70,BuffManager_RegisterEntityBuffRecord,Registers a client buff record under its local record id and target entity id, merges it into the per-entity bucket, and dispatches BuffAdded.
WildStar64.exe,1405bbef0,BuffManager_UnregisterEntityBuffRecord,Unregisters a client buff record from the manager trees, drops it from the per-entity bucket, and dispatches BuffRemoved.
WildStar64.exe,1405cd070,QueuedStateReplay_FlushPendingRecords,Flushes queued replay records from linked-list storage and forwards each record into the queued replay dispatcher.
WildStar64.exe,1405cd200,QueuedStateReplay_DispatchRecord,Jump-dispatches a single queued replay record into specialized worker helpers inside the UnitCreated-linked state replay cluster.
WildStar64.exe,1405de2e0,Friendship_SetAutoResponseMessagesAndSend,Validates away and busy auto-response strings and sends opcode 0x03B7 ClientFriendshipSetAutoResponseMessage when the friendship service is loaded.
WildStar64.exe,1405e3190,Friendship_SendClientFriendshipRemoveByNameOrTarget,Resolves an explicit name/realm or selected target and sends opcode 0x03C2 ClientFriendshipRemoveByName or the target remove request.
WildStar64.exe,1405e39e0,Friendship_SendClientFriendshipBlock,Builds and sends opcode 0x00B8 ClientFriendshipBlock with the requested or toggled account friend-request block bit.
WildStar64.exe,1405e7fd0,Lua_GameSpell_Equals,Game.Spell __eq metamethod.
WildStar64.exe,1405e8070,Lua_GameSpell_CreateOrWrap,Creates or wraps a Game.Spell Lua userdata value.
WildStar64.exe,1405e81b0,Lua_GameSpell_Gc,Game.Spell __gc metamethod.
WildStar64.exe,1405e8230,Lua_RegisterGameSpellBindings,Registers the Game.Spell Lua method/property bindings.
WildStar64.exe,1405fb350,QuestRuntime_HandleQuestInit,Consumes the ServerQuestInit snapshot by resolving inactive and active quest rows, applying per-objective progress and timer arrays, refreshing cached quest UI state, and dispatching the QuestInit named event.
WildStar64.exe,1405fb830,QuestRuntime_UpdateObjectiveStateAndDispatch,Updates quest-objective runtime state, refreshes local quest UI helpers, and dispatches QuestObjectiveUpdated or ContractObjectiveUpdated.
WildStar64.exe,1405fcd70,QuestRuntime_BuildVirtualItemList,Builds client virtual item triples from Quest2 VirtualItemIdPushed fields and VirtualCollect objective state using local quest/objective runtime state.
WildStar64.exe,1405e95f0,Lua_GameSpell_GetId,Game.Spell:GetId Lua method.
WildStar64.exe,1405e96a0,Lua_GameSpell_GetBaseSpellId,Game.Spell:GetBaseSpellId Lua method.
WildStar64.exe,1405e9750,Lua_GameSpell_GetName,Game.Spell:GetName Lua method.
WildStar64.exe,1405e9840,Lua_GameSpell_GetTier,Game.Spell:GetTier Lua method.
WildStar64.exe,1405e9900,Lua_GameSpell_GetTradeskillRequirements,Game.Spell:GetTradeskillRequirements Lua method.
WildStar64.exe,1405e9d50,Lua_GameSpell_GetCastTime,Game.Spell:GetCastTime Lua method.
WildStar64.exe,1405e9e30,Lua_GameSpell_GetCastTimeOverride,Game.Spell:GetCastTimeOverride Lua method.
WildStar64.exe,1405e9f00,Lua_GameSpell_GetCastInfoString,Game.Spell:GetCastInfoString Lua method.
WildStar64.exe,1405ea130,Lua_GameSpell_GetCostInfoString,Game.Spell:GetCostInfoString Lua method.
WildStar64.exe,1405ea360,Lua_GameSpell_GetThresholdTime,Game.Spell:GetThresholdTime Lua method.
WildStar64.exe,1405ea490,Lua_GameSpell_GetMinimumRange,Game.Spell:GetMinimumRange Lua method.
WildStar64.exe,1405ea560,Lua_GameSpell_GetMaximumRange,Game.Spell:GetMaximumRange Lua method.
WildStar64.exe,1405ea630,Lua_GameSpell_GetCooldownTime,Game.Spell:GetCooldownTime Lua method.
WildStar64.exe,1405ea720,Lua_GameSpell_GetCooldownRemaining,Game.Spell:GetCooldownRemaining Lua method.
WildStar64.exe,1405ea8a0,Lua_GameSpell_GetGCDTime,Game.Spell:GetGCDTime Lua method.
WildStar64.exe,1405ea980,Lua_GameSpell_GetCasterInnateCosts,Game.Spell:GetCasterInnateCosts Lua method.
WildStar64.exe,1405eac30,Lua_GameSpell_GetFlavor,Game.Spell:GetFlavor Lua method.
WildStar64.exe,1405eaec0,Lua_GameSpell_GetTooltips,Game.Spell:GetTooltips Lua method.
WildStar64.exe,1405eb290,Lua_GameSpell_GetPrice,Game.Spell:GetPrice Lua method.
WildStar64.exe,1405eb3c0,Lua_GameSpell_GetRequiredLevel,Game.Spell:GetRequiredLevel Lua method.
WildStar64.exe,1405eb4e0,Lua_GameSpell_IsNew,Game.Spell:IsNew Lua method.
WildStar64.exe,1405eb5f0,Lua_GameSpell_SetNewFlag,Game.Spell:SetNewFlag Lua method.
WildStar64.exe,1405eb710,Lua_GameSpell_IsBeneficial,Game.Spell:IsBeneficial Lua method.
WildStar64.exe,1405eb7d0,Lua_GameSpell_GetCasterInnateRequirements,Game.Spell:GetCasterInnateRequirements Lua method.
WildStar64.exe,1405ebab0,Lua_GameSpell_GetTargetInnateRequirements,Game.Spell:GetTargetInnateRequirements Lua method.
WildStar64.exe,1405ebd60,Lua_GameSpell_GetReagents,Game.Spell:GetReagents Lua method.
WildStar64.exe,1405ec060,Lua_GameSpell_GetCastMethod,Game.Spell:GetCastMethod Lua method.
WildStar64.exe,1405ec110,Lua_GameSpell_GetSchool,Game.Spell:GetSchool Lua method. Reads spell_wrapper+0x70+0xf4 (inner struct offset +0xf4) as int = SchoolId. Calls SpellService_ResolveSpellWrapper with local player entity.
WildStar64.exe,1405ec1c0,Lua_GameSpell_GetClass,Game.Spell:GetClass Lua method. Reads spell_wrapper+0x70+0xf8 (inner struct offset +0xf8) as int = ClassId. Calls SpellService_ResolveSpellWrapper with local player entity.
WildStar64.exe,1405ec270,Lua_GameSpell_GetTargetAngle,Game.Spell:GetTargetAngle Lua method.
WildStar64.exe,1405ec320,Lua_GameSpell_GetPrerequisites,Game.Spell:GetPrerequisites Lua method.
WildStar64.exe,1405ece10,Lua_GameSpell_GetRequiredWorldZone,Game.Spell:GetRequiredWorldZone Lua method.
WildStar64.exe,1405ecf20,Lua_GameSpell_GetAOETargetInfo,Game.Spell:GetAOETargetInfo Lua method.
WildStar64.exe,1405ed640,Lua_GameSpell_GetChannelData,Game.Spell:GetChannelData Lua method. Reads spell_wrapper+0x50 as pointer to channel data struct. Channel struct: +0x00=fInitialDelay (uint milliseconds, returned as seconds /1000.0), +0x04=fMaxTime (uint milliseconds, returned as seconds /1000.0). Returns both values as Lua numbers.
WildStar64.exe,1405eda10,Lua_GameSpell_GetProxyChannelData,Game.Spell:GetProxyChannelData Lua method.
WildStar64.exe,1405edef0,Lua_GameSpell_GetIcon,Game.Spell:GetIcon Lua method.
WildStar64.exe,1405edff0,Lua_GameSpell_GetAbilityCharges,Game.Spell:GetAbilityCharges Lua method.
WildStar64.exe,1405ee4a0,Lua_GameSpell_IsSelfSpell,Game.Spell:IsSelfSpell Lua method. If inner_struct[6]==7 (TargetType 7), looks up service tree at service_obj+0x788 (balanced BST keyed by spell4 ID; node+0x10=right, +0x18=left, +0x20=key, +0x28=service_spell_array); if found, resolves service wrapper and calls Game_Spell_IsSelfSpellDelegate on it. Fallback bitmask 0x85 (bits 0/2/7=TargetTypes 0/2/7 are self) plus shape-type-3 with TargetType 4/8 as self.
WildStar64.exe,1405ee640,Lua_GameSpell_IsFreeformTarget,Game.Spell:IsFreeformTarget Lua method. Same type-7 service tree lookup as IsSelfSpell; if found calls SpellService_LookupSpellWrapperById then reads spell_wrapper+0x70+0x108 bit 22 (0x400000)=IsFreeformTarget. Non-type-7 path reads same bit from original wrapper. Confirms Spell4PropertyFlags bit 22 = IsFreeformTarget; matches server SpellTargetingFlags.FreeformTarget=0x400000 from Spell4BaseEntry.
WildStar64.exe,1405ee7b0,Lua_GameSpell_IsMovingInterrupted,Game.Spell:IsMovingInterrupted Lua method.
WildStar64.exe,1405ee870,Lua_GameSpell_GetLasTierDesc,Game.Spell:GetLasTierDesc Lua method.
WildStar64.exe,1405eeab0,Lua_GameSpell_GetLasBonusEachTierDesc,Game.Spell:GetLasBonusEachTierDesc Lua method.
WildStar64.exe,1405eecf0,Lua_GameSpell_ShouldHideCooldownInTooltip,Game.Spell:ShouldHideCooldownInTooltip Lua method.
WildStar64.exe,1405eedb0,Lua_GameSpell_GetSpellServiceTokenCost,Game.Spell:GetSpellServiceTokenCost Lua method.
WildStar64.exe,14068c2c0,Lua_RegisterPublicEventConstants,Registers public event status/category/objective constants for Lua.
WildStar64.exe,1406a6160,Lua_GameHousingPlot_GetPlugUpgradeInfo,Housing plot Lua accessor near tSpell4IdAbility anchor.
WildStar64.exe,14022fb40,RewardRotationContent_GetEntry,Looks up RewardRotationContent by id through the client game-table manager.
WildStar64.exe,14024db80,WorldZone_GetEntry,Looks up WorldZone by id through the client game-table manager.
WildStar64.exe,140634870,RewardRotation_BuildLuaRewardList,Builds Lua reward rotation entries from loaded item/essence/modifier schedule arrays including seconds remaining multiplier and granted flags.
WildStar64.exe,140636280,RewardRotation_ApplyServerScheduleUpdate,Applies server-provided reward rotation schedule entries keyed by content id and reward type then expires stale rows and dispatches RewardRotationsUpdated.
WildStar64.exe,140636ba0,Reward_SendRewardUpdateRequest,Throttles reward update requests for reward-rotation content-type indices and sends world opcode 0x07CC.
WildStar64.exe,140636c40,RewardRotation_GetLoadedScheduleForContent,Returns the loaded schedule bucket for a RewardRotationContent id and requests a server refresh when the content-type cache has expired.
WildStar64.exe,140636d10,Lua_GameLib_BuildRewardRotations,Requests refreshes for reward-rotation content types and builds Lua GetRewardRotations data from loaded schedules.
WildStar64.exe,140638ad0,RewardRotation_ResolveActiveRewards,Resolves active reward rotation entries into item and essence account-currency ids and applies RewardRotationModifier property 38 multipliers.
WildStar64.exe,1406428d0,Achievement_ProgressCategoryFromType,Maps AchievementType ids to client progress category families used by Galactic Archive achievement-rule progress.
WildStar64.exe,140642b30,Achievement_GetProgressValue,Computes current achievement progress/count from achievement runtime state according to the achievement progress category.
WildStar64.exe,14065e6c0,Lua_GameLib_PurchaseFlightPath,GameLib.PurchaseFlightPath Lua callback that validates route inputs and forwards purchase requests.
WildStar64.exe,1406625d0,Lua_RegisterQuestConstants,Registers Game.Quest Lua constants including Quest2RewardType ids: Item=1 Reputation=2 Money=3 TradeSkillXp=4 GrantTradeskill=5 AccountItem=6 AccountCurrency=7 GenericUnlockAccount=8 GenericUnlockCharacter=9 RotationEssence=10.
WildStar64.exe,140665c80,Lua_GameQuest_BuildRewardTables,Builds Game.Quest reward Lua tables and queues Quest2Reward RotationEssence rows for active reward-rotation expansion.
WildStar64.exe,140667790,QuestReward_ExpandRotationEssence,Expands Quest2Reward type 10 RotationEssence rows into AccountCurrency reward rows using active reward-rotation essence ids and multiplier.
WildStar64.exe,140635840,RewardRotation_ManagerInit,Initializes the reward-rotation manager throttle slots at manager+0x150+index*0x14 with 1000 ms intervals and DAT_140c636a8-based last-request ticks.
WildStar64.exe,140635b60,RewardRotation_BuildContentContextIndex,Builds the reward-rotation content lookup from WorldZone World MatchTypeRewardRotationContent and PublicEvent rows into the local manager index.
WildStar64.exe,140636840,RewardRotation_LoadEntryStateArray,Loads a 0x14-byte reward-rotation entry-state array into the local sorted buffer and replays each entry through the content-refresh helper.
WildStar64.exe,1406368d0,RewardRotation_UpsertEntryState,Upserts one reward-rotation entry-state row into the local sorted buffer then refreshes the affected content bucket. Inference: consumer for server opcode 0x07C7 (lowest of three entry-state delta opcodes; dispatch is runtime-only).
WildStar64.exe,1406369c0,RewardRotation_UpdateEntryState,Updates the state field for one existing reward-rotation entry row and refreshes the affected content bucket. Inference: consumer for server opcode 0x07C9 (middle of three entry-state delta opcodes; dispatch is runtime-only).
WildStar64.exe,140636ac0,RewardRotation_RemoveEntryState,Removes one reward-rotation entry row from the local sorted buffer and clears the affected content bucket. Inference: consumer for server opcode 0x07CB (highest of three entry-state delta opcodes; dispatch is runtime-only).
WildStar64.exe,140639060,RewardRotation_BuildLuaRotationRewards,Builds Game.MatchMakingEntry rotation-reward Lua output fields including bRewardsLocked and arRewards from loaded reward-rotation schedule state.
WildStar64.exe,140639710,RewardRotation_BuildLuaItemReward,Serializes one loaded reward-rotation item row into the Game.MatchMakingEntry.GetRotationRewards Lua payload.
WildStar64.exe,140639c80,RewardRotation_BuildLuaEssenceReward,Serializes one loaded reward-rotation essence row into the Game.MatchMakingEntry.GetRotationRewards Lua payload.
